"","ensembl_gene_id","external_gene_name","log2FoldChange.04h_RNA","log2FoldChange.08h_RNA","log2FoldChange.14h_RNA","padj.04h_RNA","padj.08h_RNA","padj.14h_RNA","cluster"
"3384","ENSG00000169105","CHST14",-0.0989269537413936,-0.412348178436031,-1.71829025139485,0.731929182279851,0.0174806291901673,1.75622963983163e-18,"4"
"3385","ENSG00000105559","PLEKHA4",-0.265237307566934,-0.98966540417928,-2.10173197795496,0.415834570606087,0.00168314811534763,5.15294462557671e-08,"4"
"3386","ENSG00000137812","KNL1",-0.21817783627289,-1.64820595170178,-2.36420166942517,0.113912347058403,2.87151631098899e-47,3.56593230391183e-77,"4"
"3387","ENSG00000123505","AMD1",-0.830302015132707,0.341560467398904,2.04115555179553,2.59665217630985e-20,9.93627669285668e-05,2.01819645142648e-147,"3"
"3388","ENSG00000150540","HNMT",0.28970002892687,-0.560073034431045,-1.89101152425726,0.207604453868697,0.00851183066857785,2.83981363861472e-13,"4"
"3389","ENSG00000128510","CPA4",-0.337138339981427,-0.671275444559462,-1.86050935797758,0.0474347909665005,1.09249408704613e-05,1.76210549390436e-24,"4"
"3390","ENSG00000134532","SOX5",0.546799482782554,0.138504607598412,-1.64734757169434,0.114865846709607,0.76776390149269,0.00126875623835547,"4"
"3391","ENSG00000187957","DNER",0.173829772479826,0.0481842942585083,3.28056712637781,0.627107782186873,0.933838713959822,8.83667355886701e-15,"3"
"3392","ENSG00000165868","HSPA12A",-0.266864230760831,-0.976031588877869,-1.19242181791433,0.402572138288774,0.00105005707582481,0.000125722122063937,"4"
"3393","ENSG00000087074","PPP1R15A",-1.97470328613553,1.05154842507816,3.67577933599031,7.45474471142001e-42,5.38488311074616e-24,0,"3"
"3394","ENSG00000173548","SNX33",-1.24480240606709,-3.86692791946423,-4.63666268455149,4.83636599084216e-12,8.1502681963025e-49,7.01883753655611e-40,"5"
"3395","ENSG00000106484","MEST",-0.172357590752804,-0.195898215575244,-1.29434274906547,0.0543250606254043,0.0110579672891266,1.11956405441204e-68,"4"
"3396","ENSG00000261236","BOP1",-0.115633550076569,-0.598595348533146,-1.49581525073461,0.692859114826887,0.000827056214053689,4.05292003118724e-14,"4"
"3397","ENSG00000187097","ENTPD5",-0.285298102906516,-0.753190905853522,-1.5202047798723,0.173478279412273,2.70122494522933e-05,7.01952041460776e-14,"4"
"3398","ENSG00000103356","EARS2",-0.11747343190329,-0.664867225961921,-1.2296237761344,0.679888526827773,0.000164644014928829,1.47529185780608e-10,"4"
"3399","ENSG00000052802","MSMO1",-0.00974179340675309,-0.686716951919399,-1.59072091505434,0.977487943138428,9.20871949983452e-08,1.50298190908789e-27,"4"
"3400","ENSG00000151612","ZNF827",0.756516301135483,-1.39976190098592,-2.10660736628749,0.000153516340617905,1.83780168597598e-09,2.43411577939518e-14,"4"
"3401","ENSG00000171428","NAT1",1.3987511046579,2.49093628464386,2.98182811105628,3.23106764080597e-07,4.57008368576957e-23,4.87615569418071e-33,"2"
"3402","ENSG00000214357","NEURL1B",-1.07219630007341,-4.90370101797025,-5.78964157979569,2.41103462743237e-05,3.87767455477477e-22,9.33491287559614e-15,"5"
"3403","ENSG00000227051","C14orf132",-0.0210153519600491,0.130001886601828,1.20251641296059,0.965491258607415,0.573424610399424,7.34862381169458e-13,"3"
"3404","ENSG00000184584","STING1",-0.280966711957338,-1.19538574796706,-1.91037630944128,0.0180400113711268,8.72700037355539e-29,4.46383689950052e-56,"4"
"3405","ENSG00000087088","BAX",0.0327558639937492,-0.168224036652441,-1.03220125258056,0.912545750359179,0.248350456998079,2.43761702330115e-14,"4"
"3406","ENSG00000111790","FGFR1OP2",0.556090987294188,0.931786414891081,1.47912570480702,5.14203141598965e-06,2.61030523433219e-16,1.2842250176926e-40,"3"
"3407","ENSG00000079335","CDC14A",-0.416320505899727,0.645732912417125,2.08407579461124,0.154534479460396,0.0101949948198652,1.17584537924706e-20,"3"
"3408","ENSG00000123095","BHLHE41",2.04735897946136,0.193936591945793,-0.122492226223192,0.00160308132946269,0.755983313899256,0.84957700069786,"3"
"3409","ENSG00000083093","PALB2",-0.0818321648106439,-0.580117415813637,-1.64003594234529,0.804547956274444,0.00192018757590824,1.80752042467304e-14,"4"
"3410","ENSG00000196968","FUT11",-0.155683106013929,-0.425745502358743,-1.04080427144158,0.318994170623385,0.00016370343182649,8.27990644455007e-19,"4"
"3411","ENSG00000204542","C6orf15",-0.103979830414269,0.540610887280349,2.67765051189982,0.638218043951651,0.367579183471088,0.000254431400170948,"3"
"3412","ENSG00000092199","HNRNPC",0.0902085627800042,0.112507400439387,1.10750760838751,0.37788515661872,0.128460996231795,4.16548491431225e-73,"3"
"3413","ENSG00000172586","CHCHD1",-0.000351968672853274,-0.300342573796192,-1.59598369445271,0.998708033204306,0.155289765190091,1.79910703223644e-12,"4"
"3414","ENSG00000005238","FAM214B",-0.812792253795013,-2.71696858329341,-2.62417335697472,8.45656702486288e-06,3.07599947638841e-35,1.79987277498603e-30,"5"
"3415","ENSG00000196967","ZNF585A",0.21770324992006,0.868900100609484,2.19756194424701,0.525687252692393,0.00240882217581325,8.22037721165208e-17,"3"
"3416","ENSG00000181690","PLAG1",-0.30451380882513,0.604767201836702,1.35620318281297,0.100705595695995,3.59774197480025e-05,2.33513384184782e-23,"3"
"3417","ENSG00000166851","PLK1",-0.261086090853738,-0.263185244332587,-1.15678041091727,0.0361559187631078,0.0216044191464349,9.36353794466846e-24,"4"
"3418","ENSG00000245680","ZNF585B",-0.144139934924872,-0.972575682827312,1.56410479108252,0.638124828612428,9.92431360208349e-06,1.08513969050112e-19,"3"
"3419","ENSG00000170791","CHCHD7",0.0855878789441925,1.23556010093602,1.81670845418491,0.741767395105911,4.37004587158769e-24,4.90013707711921e-52,"3"
"3420","ENSG00000013619","MAMLD1",-0.0649141708250427,-1.27494959343769,-2.07626101470214,0.88945780611199,0.00301217376297715,6.51511432605833e-05,"4"
"3421","ENSG00000091428","RAPGEF4",0.334419079891096,1.9535836624914,2.38115000090721,0.262858518606731,0.00154192202799915,0.000117134413738755,"3"
"3422","ENSG00000198722","UNC13B",0.00836614949977141,0.0272153276868984,1.59196835493678,0.977083831642568,0.858015425210545,2.40746412333642e-78,"3"
"3423","ENSG00000039319","ZFYVE16",0.645383582802166,1.1029221086373,0.776463328812688,6.3393798206369e-09,8.12948672561639e-26,1.1573222183336e-12,"3"
"3424","ENSG00000164142","FAM160A1",1.25297602730447,2.03790204400219,3.56692204790886,0.067742303529801,0.0106255337741457,2.06837333461383e-05,"2"
"3425","ENSG00000104419","NDRG1",-0.358271140365492,-1.38013521251355,-2.34863172297357,0.016992001327995,2.09890210433436e-22,1.61343470246478e-43,"4"
"3426","ENSG00000168564","CDKN2AIP",-0.277738328160554,1.59274980946723,3.14590328392952,0.198757980258715,5.61001269041647e-28,3.57592878125158e-115,"2"
"3427","ENSG00000206053","JPT2",-0.191764257943386,-1.1868879863382,-2.45942655696077,0.139822029784239,9.43064155279383e-30,1.4717231632636e-79,"4"
"3428","ENSG00000180884","ZNF792",-0.278687454492829,-1.15689275515912,-1.36742229495815,0.421216438034558,0.00709666167413668,0.00270648947877483,"4"
"3429","ENSG00000265354","TIMM23",0.182488781402829,0.310880767647743,1.06538345187318,0.21424362017862,0.00653310890155495,1.72340530546682e-25,"3"
"3430","ENSG00000006831","ADIPOR2",0.125984023848451,0.164071798572135,1.02712074984137,0.520089433607277,0.255143928092954,2.64146361498097e-19,"3"
"3431","ENSG00000143119","CD53",0.114318188159047,5.12360990990416,5.91472750337557,0.309540756453878,0.000263886634532391,2.88806097112759e-05,"1"
"3432","ENSG00000138834","MAPK8IP3",-0.085061568767443,-1.13606086192801,-0.417869107894168,0.786563996310995,4.41973340019139e-10,0.0214851574107282,"4"
"3433","ENSG00000151062","CACNA2D4",-0.0519670378800645,-1.88342583140509,-1.57565920557482,0.896122156019138,0.00997221988621496,0.0246616670185635,"4"
"3434","ENSG00000156502","SUPV3L1",0.0631696073230806,0.99716858682071,1.71415520208745,0.849136580901806,9.29794175439491e-12,4.66515115517741e-34,"3"
"3435","ENSG00000161013","MGAT4B",0.00792476274351409,-0.0715877204423927,-1.27008605683923,0.980123154557033,0.578009180359473,1.37495735450728e-30,"4"
"3436","ENSG00000156510","HKDC1",0.609290761787093,1.39893439166875,4.12887499755668,0.106610544151793,0.0691251009546379,9.99997154634578e-06,"2"
"3437","ENSG00000164120","HPGD",0.297241399566043,5.48991552858728,6.07930097421126,0.0429072310685949,9.58197685512203e-05,1.55020686529374e-05,"1"
"3438","ENSG00000165458","INPPL1",-0.206497674339655,-1.30561092318478,-2.36772034995909,0.195896564016567,1.47188056638771e-24,5.26339072518871e-54,"4"
"3439","ENSG00000160685","ZBTB7B",-1.33206614213128,-1.56363879170337,-1.47822225958086,1.25351842910841e-06,1.16394690956806e-08,1.28678085405643e-07,"4"
"3440","ENSG00000137310","TCF19",-0.186995066178889,-1.26219542602577,-3.67652326518923,0.220199003851555,1.80527457577266e-26,7.79383345452795e-86,"5"
"3441","ENSG00000053254","FOXN3",0.0204825212509666,-1.20620930840103,-0.973043306994,0.932693626289067,5.43226927151049e-38,8.25408277417238e-25,"4"
"3442","ENSG00000171943","SRGAP2C",0.780629002367518,1.1615562309883,0.478673112433827,0.00125203899100459,3.58070009808568e-07,0.0630447540076648,"3"
"3443","ENSG00000179115","FARSA",-0.0343440570818698,-0.527865341646182,-1.45797378892847,0.922837521301312,0.000748685895231259,6.08443167046263e-17,"4"
"3444","ENSG00000089775","ZBTB25",-0.23720544550487,-1.63173041106065,-3.14796821351592,0.37565299331223,4.05631290754388e-12,6.153222659395e-21,"5"
"3445","ENSG00000168538","TRAPPC11",-0.105633620463788,-0.389037859385171,-1.76939294531637,0.655624560881905,0.00812994509269777,2.89173122305996e-25,"4"
"3446","ENSG00000162063","CCNF",-1.44207642824285,-1.65766818684329,-2.834536647162,2.72823399421103e-20,1.84827133333898e-25,1.07595731170635e-45,"5"
"3447","ENSG00000160908","ZNF394",-0.111855314763264,1.19790232012884,1.99855488249126,0.735613911148462,1.63781404565355e-12,1.91176249843054e-34,"3"
"3448","ENSG00000221909","FAM200A",0.0733237239835723,1.28308884693985,1.72054865326886,0.851962907548817,5.27846625378974e-12,5.26175912264085e-21,"3"
"3449","ENSG00000178031","ADAMTSL1",0.0772220599747787,-0.260078802203778,-1.07679824186556,0.700802166222958,0.0206022391275223,6.77018428324218e-22,"4"
"3450","ENSG00000162062","TEDC2",-0.166827488144151,-0.627678638807332,-1.73487590094265,0.647021311037887,0.0387403838150409,1.00071347365933e-06,"4"
"3451","ENSG00000172878","METAP1D",-0.0859855022666061,-0.84341192918968,-2.4422583959045,0.848008746215788,0.0229426113429397,1.25447033249451e-06,"4"
"3452","ENSG00000221829","FANCG",-0.0751905766359715,-0.471556672716966,-1.60799713734383,0.831857670591669,0.0154138578698554,1.43920710718079e-13,"4"
"3453","ENSG00000116830","TTF2",0.11682426746733,-0.467523343174061,-1.08427233511957,0.695905829371313,0.0133347883998019,3.98911413693459e-08,"4"
"3454","ENSG00000065548","ZC3H15",0.109168730949062,0.988587550317624,2.3187576439896,0.527675505878769,5.02162904169236e-25,3.1513501376166e-143,"3"
"3455","ENSG00000157625","TAB3",0.0913802148628902,1.10710974679926,2.080544847072,0.747197902122378,2.25587824639607e-15,8.96524385477949e-54,"3"
"3456","ENSG00000133247","KMT5C",-1.36712022369007,-1.17376015957082,-0.4595118475083,0.00226225956202606,0.00508553095633302,0.264138325429471,"4"
"3457","ENSG00000121966","CXCR4",0.0419048824611702,5.74159626475306,7.4574786754319,0.787043301656844,1.27830617250169e-06,3.1168669826352e-10,"1"
"3458","ENSG00000113790","EHHADH",-0.254941480239447,-1.27096283284062,-1.25056341784635,0.444793048844986,0.000182064823460733,0.000372661531933941,"4"
"3459","ENSG00000197980","LEKR1",0.247114377942355,1.43173400426407,4.34144539584089,0.40594104177342,0.013604741595691,2.19110218462345e-14,"2"
"3460","ENSG00000109321","AREG",-0.740764599753398,-0.281488369537043,2.27166230638113,8.99904683472137e-06,0.101062074182341,1.20058590512409e-70,"3"
"3461","ENSG00000182263","FIGN",0.763447839372778,-2.00403195128923,-3.15952885925034,1.57147135212473e-07,2.0080204385102e-26,2.83739956495494e-33,"5"
"3462","ENSG00000157227","MMP14",-0.00656676793682594,-0.147866242579543,-1.30731218396387,0.97712340189487,0.0735761451664409,8.25762575230866e-68,"4"
"3463","ENSG00000095752","IL11",-0.561977542587592,-1.42081226697413,-1.83378450098276,0.133736193379331,0.00222342916923984,0.000429368703409435,"4"
"3464","ENSG00000147145","LPAR4",1.13451164971462,0.281472152179564,-0.419504625717883,0.00362561197610623,0.535071099665567,0.370244593016828,"4"
"3465","ENSG00000165929","TC2N",-0.0169026175832881,2.01729630467289,4.43076451853522,0.967609975905658,0.00292802133771191,5.40552243989921e-11,"2"
"3466","ENSG00000119865","CNRIP1",-0.034946187250913,-1.03680916043626,-2.28639760631552,0.922278549891335,5.15071163470129e-11,2.11344500794058e-31,"4"
"3467","ENSG00000151065","DCP1B",0.0490169066212401,-1.92778621137093,-2.04376878957686,0.914339824428093,6.59383228895386e-12,1.09115867026927e-11,"4"
"3468","ENSG00000182405","PGBD4",-0.294406535910141,-0.876802242934799,-1.22050552452111,0.39378288171939,0.0258164926855258,0.00339148576364151,"4"
"3469","ENSG00000176209","SMIM19",0.489646120262885,0.283031938844089,-1.27986994111946,0.0488062409956729,0.295062084606776,9.5597211595874e-06,"4"
"3470","ENSG00000063241","ISOC2",-0.0456816867254647,-0.401830048988709,-1.36240614265472,0.903986852816069,0.0359721945065522,1.52374526263445e-11,"4"
"3471","ENSG00000128463","EMC4",0.18112541855142,0.825706955916043,1.19314981321143,0.321220460608449,1.75540961573411e-11,4.74333330971277e-23,"3"
"3472","ENSG00000147124","ZNF41",-0.530478950628551,-1.54119861806855,-1.77526052170489,0.0189982805741213,4.05648925909679e-11,2.39050398999572e-12,"4"
"3473","ENSG00000154582","ELOC",0.0243870534986688,0.759258157079751,1.67164992306179,0.941091640373431,3.97934833079389e-10,9.70183154559454e-48,"3"
"3474","ENSG00000090971","NAT14",-0.13179716220873,-0.206066313748456,-1.99179761327869,0.727195886667792,0.507769607980593,7.47677990757312e-09,"4"
"3475","ENSG00000251192","ZNF674",0.191831206319205,0.44602345359877,2.08019760193811,0.601613493854676,0.201249061375549,1.52725268784468e-12,"3"
"3476","ENSG00000182117","NOP10",0.437002413513061,1.41370435072851,1.26585313350377,1.19188418835921e-05,3.31680482200386e-58,4.79852200760011e-45,"3"
"3477","ENSG00000066427","ATXN3",-0.0374164765837383,0.179307914515199,1.40015801927292,0.917878598539559,0.336342368285983,2.19616621360184e-23,"3"
"3478","ENSG00000180817","PPA1",-0.0659054659147115,0.727821064083995,1.37403339570418,0.750460026307413,1.09299900515066e-14,8.78406587200276e-52,"3"
"3479","ENSG00000156504","PABIR2",0.201900984477359,0.453870543084064,1.63244012877594,0.453829790266245,0.0274088140414322,9.92710706947983e-20,"3"
"3480","ENSG00000104447","TRPS1",1.21199758840144,1.34400050153467,2.68745293832977,5.41267055702954e-35,2.00956587492477e-43,6.46156140029994e-183,"3"
"3481","ENSG00000162065","TBC1D24",-0.471989467098766,-1.86795296054423,-3.51650745712363,0.0651347085785682,4.46141135984017e-12,9.59119848402719e-19,"5"
"3482","ENSG00000176454","LPCAT4",-0.0648899747469579,1.15783659100242,0.944920130061308,0.850594265326591,5.43154608335329e-15,6.33037795103742e-10,"3"
"3483","ENSG00000218891","ZNF579",-1.12745233193764,0.0255921666050107,-0.137782562505827,0.00152730832523407,0.946600007965208,0.700860834578746,"4"
"3484","ENSG00000169299","PGM2",0.0674421112008978,-0.454177639960269,-1.39068306126325,0.746521890228159,2.41677593730632e-05,1.87645135743974e-31,"4"
"3485","ENSG00000171443","ZNF524",-0.219863603756227,-0.394663185651596,-2.08034248445349,0.531802737631951,0.261520972589151,9.0510937475078e-07,"4"
"3486","ENSG00000163728","TTC14",0.5215924140831,1.25921132477025,2.10029808818874,0.0201858557267457,2.42444307428992e-10,6.78505337775651e-28,"3"
"3487","ENSG00000156521","TYSND1",-0.144756401817071,-1.24976501823262,-0.580292156055533,0.716026694698526,0.001510614208577,0.129003287666324,"4"
"3488","ENSG00000107669","ATE1",0.000956800618696138,-1.42258546121626,-1.30432076659791,0.998960197622501,2.60058962663505e-17,4.405449202976e-14,"4"
"3489","ENSG00000140526","ABHD2",0.0180975067452168,-0.894278805776374,-1.07679603615048,0.932547042263302,8.23330960766468e-30,3.19493078928605e-39,"4"
"3490","ENSG00000148926","ADM",-2.19015125285006,-1.34748188125675,-0.192337843139169,2.44002011390697e-72,5.22613249703119e-33,0.100340057004738,"4"
"3491","ENSG00000120910","PPP3CC",-0.20762732850896,-0.788255792012564,-1.50732504230371,0.511381827096617,0.00266480801348955,1.8530293113912e-07,"4"
"3492","ENSG00000166783","MARF1",-0.163467934225022,0.113386429657949,1.37663262453508,0.263409049610713,0.369405570639508,1.62648583221646e-50,"3"
"3493","ENSG00000247746","USP51",-0.0223462900563602,-2.41453501212318,-4.55951714903272,0.955035963557207,0.0189417506935926,0.001048652672497,"5"
"3494","ENSG00000076770","MBNL3",0.0360071889957113,-0.0975122118485731,-1.2149253038951,0.945506155333768,0.779513178316309,7.88912100889493e-05,"4"
"3495","ENSG00000109536","FRG1",0.116840777245652,0.77581082981093,1.25867413469098,0.699824213393152,3.9465334044393e-06,8.35909846950755e-15,"3"
"3496","ENSG00000133805","AMPD3",-0.594640958756918,-3.07157834289429,-3.59562814033134,0.0304584132226771,2.06120602836109e-16,4.96181708307674e-15,"5"
"3497","ENSG00000169432","SCN9A",0.177706354933313,1.35258536113477,1.20379988602959,0.624332136508229,4.94112370381158e-07,1.26499448102772e-05,"3"
"3498","ENSG00000223638","RFPL4A",1.12463801681121,4.05687084296289,5.98262102252001,8.1510017885799e-06,1.85460337045444e-82,1.09813844782823e-184,"2"
"3499","ENSG00000229292","RFPL4AL1",0.385838906649899,3.55530730452462,4.90855984124837,0.260119647062471,8.72661737149845e-30,8.83443088300667e-58,"2"
"3500","ENSG00000063244","U2AF2",0.150800786007958,0.575991608529313,1.06293972907262,0.280174578137164,1.42463035324352e-09,7.96905767154149e-31,"3"
"3501","ENSG00000166189","HPS6",-0.511352052273184,-0.78301760701082,-1.97991433298094,0.0313063333017808,0.000633673270760107,2.72799836903889e-13,"4"
"3502","ENSG00000109472","CPE",0.859521386841004,2.01734107260923,2.60117667940719,0.00211979099026842,9.04504888048925e-16,5.31895499227753e-26,"2"
"3503","ENSG00000198728","LDB1",-0.286403765855027,-2.20579212753944,-3.31481325511343,0.152731587213848,2.60478711198611e-29,9.32960830834419e-37,"5"
"3504","ENSG00000170088","TMEM192",0.0518281891975373,-0.319840307176684,-1.09276022383307,0.904211102143964,0.194551869511459,8.97759231823509e-06,"4"
"3505","ENSG00000143458","GABPB2",-0.181283960121926,-1.22290542364249,-0.87374596995851,0.525840258764934,2.69406214078225e-08,7.09381782309753e-05,"4"
"3506","ENSG00000140199","SLC12A6",0.691017869559776,1.19096549921395,0.980010973078749,7.52663047145057e-06,1.51000869330039e-16,3.92044725809378e-11,"3"
"3507","ENSG00000148840","PPRC1",-0.988795336985231,-1.18007007212576,-0.790816761942665,5.52291967865491e-12,2.68557300900449e-16,4.21139003804645e-08,"4"
"3508","ENSG00000114770","ABCC5",0.212518540210385,1.05665770634598,1.72897493218101,0.3706536441245,7.08125721647124e-11,2.37147069811185e-28,"3"
"3509","ENSG00000165102","HGSNAT",-0.153014933302221,-0.643702632490519,-1.63744164460052,0.350861963865618,1.82904671156254e-08,1.19896160799601e-37,"4"
"3510","ENSG00000178913","TAF7",0.202111099174984,1.26675041981957,1.7872326769996,0.161472253594185,3.45137923508575e-35,4.68618716503857e-70,"3"
"3511","ENSG00000198108","CHSY3",1.04274633335831,1.43911324448143,0.401466887992636,2.43967433976362e-05,9.32671377112399e-10,0.144016278164099,"3"
"3512","ENSG00000110315","RNF141",0.222414247395404,-0.307103975272481,-1.02084960782165,0.187181634925544,0.0356976530915407,6.15479625648336e-12,"4"
"3513","ENSG00000153347","FAM81B",3.5054401964956,7.50670119082781,9.32333736437297,0.0076681427954954,2.59822110362901e-08,3.38582904248872e-12,"1"
"3514","ENSG00000166197","NOLC1",-0.0709017553892951,0.536837956752672,1.5695357083376,0.705401975988749,4.13349094095052e-09,1.42112355564263e-74,"3"
"3515","ENSG00000174469","CNTNAP2",0.226523350671515,7.52189186981603,8.68555775592848,0.0835207901174893,2.86268661804767e-08,1.07557030422337e-10,"1"
"3516","ENSG00000143416","SELENBP1",0.0451962977384098,-0.0389782696891833,-1.33699078118356,0.932252762181374,0.929612083287487,0.000891930281748718,"4"
"3517","ENSG00000107859","PITX3",-0.0715760184469181,-1.44733469318782,-4.12345861954831,0.788652518238261,0.069407826983363,0.00308552725531645,"5"
"3518","ENSG00000103260","METRN",0.150125275900684,0.472853069509537,-1.20185199181981,0.677695404488535,0.0749976233049263,7.58573191955577e-05,"4"
"3519","ENSG00000103254","ANTKMT",-0.0438839910320996,-0.172312105070883,-1.65651588167426,0.93279569481142,0.705630476902895,0.000539388991108267,"4"
"3520","ENSG00000160271","RALGDS",-0.941654906636939,-2.7520605224523,-2.04412201493585,3.16945551083383e-06,2.64284028727287e-28,1.40487952501718e-18,"5"
"3521","ENSG00000067057","PFKP",0.11672111526762,-0.209803518714139,-1.33596075807654,0.421716806586023,0.0394221404591064,1.19512613448918e-40,"4"
"3522","ENSG00000130005","GAMT",0.189375902293815,0.0799558720893728,-1.21683850586191,0.316366534505159,0.659619293661231,4.58919870252073e-15,"4"
"3523","ENSG00000103245","CIAO3",-0.201985441580787,-0.256458791954084,-1.17107608108451,0.540362281503031,0.401824642379284,9.55803087674862e-05,"4"
"3524","ENSG00000071626","DAZAP1",0.073864682646089,-0.286541066017859,-1.47728304896256,0.730214908524492,0.0169406264381728,4.86043877145285e-30,"4"
"3525","ENSG00000164402","SEPTIN8",0.0703020053401975,-1.17052905315196,-2.97506953994855,0.767998852909357,1.93958334392023e-20,1.53939941476971e-59,"5"
"3526","ENSG00000121680","PEX16",-0.136278237046969,-0.212452184408913,-1.59321910808145,0.71948219684325,0.508167293800085,1.71480457845746e-06,"4"
"3527","ENSG00000135900","MRPL44",0.0939278080284992,1.3744144432827,2.10998822124523,0.746879581454008,1.64295951424997e-23,3.42193601243875e-56,"3"
"3528","ENSG00000129292","PHF20L1",0.232213443877992,0.836896235777355,1.56084667207629,0.0534761892857719,8.20180095621823e-19,4.16237139192044e-65,"3"
"3529","ENSG00000157613","CREB3L1",-0.255970814285703,-0.840996397485749,-2.21632516098662,0.0669876864085879,1.39669382643645e-12,8.70191938244825e-52,"4"
"3530","ENSG00000121851","POLR3GL",-0.020371393120304,-0.527053034316221,-1.86806538717903,0.969770520612267,0.0211822279513435,6.89748245647942e-12,"4"
"3531","ENSG00000149091","DGKZ",-0.0768729301711503,-0.673118834509014,-1.97102918871335,0.778681788258419,3.70596301435279e-06,1.38351089451235e-28,"4"
"3532","ENSG00000113742","CPEB4",1.33073225782916,2.37086515856702,3.19671951945841,6.4460543122724e-35,1.71139954310213e-119,2.49129305076793e-222,"2"
"3533","ENSG00000144228","SPOPL",0.123499226383552,0.907543051434665,1.99110208550918,0.632366354233306,2.49077347505006e-10,3.11193932258205e-48,"3"
"3534","ENSG00000197912","SPG7",-0.299756330048998,-1.0512870358362,-0.992601325991434,0.0799273865820603,3.82128743422089e-12,1.85601203254603e-10,"4"
"3535","ENSG00000136960","ENPP2",-0.0111377082611697,0.701683345787269,2.27377043299333,0.976935859003492,0.250174222165405,0.00189827505580363,"3"
"3536","ENSG00000071655","MBD3",-0.158141002620315,-0.670736847829602,-1.87725671964223,0.429361730549359,1.26073790984242e-06,1.40353499930592e-31,"4"
"3537","ENSG00000131747","TOP2A",-0.205930791198652,-0.986560443580376,-2.12947981358648,0.0323076235067607,1.05434033682901e-35,1.95294147745499e-138,"4"
"3538","ENSG00000082014","SMARCD3",-0.144042866293893,-1.35284843468049,-3.05508927643209,0.57527673145295,3.43828048183364e-14,5.22679646216057e-32,"5"
"3539","ENSG00000170448","NFXL1",-0.110692766686055,0.113190416478091,1.59435920029441,0.754843819914981,0.675995679301346,9.20149585453121e-18,"3"
"3540","ENSG00000070614","NDST1",-0.0844983508055662,-1.62898249777066,-2.51532853210858,0.553326592236386,1.0554567988365e-82,5.42672273740256e-149,"4"
"3541","ENSG00000168646","AXIN2",-0.161776681030905,2.4207238189041,2.33086313864468,0.60342377224554,7.07773438249009e-07,1.92544060851755e-06,"3"
"3542","ENSG00000013275","PSMC4",0.0609177009690329,0.529649033786959,1.25732504050167,0.771924776128822,6.26791661229703e-08,6.05179294901041e-42,"3"
"3543","ENSG00000148297","MED22",0.668293772085145,0.472371989857154,-1.14304024860349,2.87722585181902e-07,0.000389818042465579,3.05722845165238e-13,"4"
"3544","ENSG00000187187","ZNF546",1.24562889072632,-0.186175966783151,1.46276286691422,0.00239098451054784,0.717615645788453,0.000238088331125966,"3"
"3545","ENSG00000165046","LETM2",0.0279079291130745,0.486702040278678,2.47190465712677,0.959847594059813,0.105570663775322,2.39871469587003e-23,"3"
"3546","ENSG00000166908","PIP4K2C",-0.135189670743328,0.49833679301832,2.12039382683552,0.735613911148462,0.205307100620773,7.33505131799267e-10,"3"
"3547","ENSG00000133678","TMEM254",-0.194080970351247,-0.191706835357807,-1.09233632335872,0.590473325590875,0.605509926478125,0.00172324477797949,"4"
"3548","ENSG00000128000","ZNF780B",-0.289067184084484,-1.62549665509478,-1.82923036421317,0.330756391744369,2.97584389859879e-08,7.32300396216768e-09,"4"
"3549","ENSG00000124532","MRS2",0.306308490920907,1.23295135839762,1.777670668497,0.154657899284066,1.04486859032152e-13,5.58389111459968e-28,"3"
"3550","ENSG00000196110","ZNF699",-1.49596020587378,-0.338668642892344,-0.0505456541880172,1.39879843083882e-06,0.255517531384918,0.872612316421585,"4"
"3551","ENSG00000135164","DMTF1",0.0421367380260029,0.78558758030928,1.29120119805168,0.89176568735967,7.01269903346377e-11,2.9696794035647e-28,"3"
"3552","ENSG00000143552","NUP210L",-0.194131905003611,-0.384889520968587,2.61036110029961,0.377064849562261,0.526662939353034,7.18522783423794e-05,"3"
"3553","ENSG00000099284","MACROH2A2",-0.227315312897975,-1.39025730194919,-3.5369335574053,0.408526639548404,4.19352577001248e-09,2.78735000923759e-19,"5"
"3554","ENSG00000178409","BEND3",-0.246741037368811,-2.21080429470519,1.72925668142811,0.461461257195652,2.31570102037752e-07,5.12056229949366e-11,"3"
"3555","ENSG00000085377","PREP",-0.0804023119331802,-1.20210400866054,-2.07613149686928,0.791820942697755,1.64602807644773e-12,2.57374168085178e-24,"4"
"3556","ENSG00000135365","PHF21A",-0.175039146531311,-2.35196556791564,-4.26788158342696,0.528266536288331,6.18021749454259e-23,1.32735782509237e-25,"5"
"3557","ENSG00000214814","FER1L6",0.160833630183701,4.52479832269109,5.87577055501474,0.297260642660478,0.000135192166744245,9.04386703379875e-07,"2"
"3558","ENSG00000204767","INSYN2B",-0.173810512203662,-3.4009030114941,-4.19988724348905,0.578346240595741,2.38118133476089e-23,7.25594071578671e-20,"5"
"3559","ENSG00000138439","FAM117B",0.193740495324982,1.05115727010095,1.40499317414866,0.599286140836574,0.00105822332025446,8.60169530215022e-06,"3"
"3560","ENSG00000198440","ZNF583",-0.449246933501921,-1.16242751837505,0.122939868711655,0.121116478057514,9.61428484858897e-05,0.693294240007481,"4"
"3561","ENSG00000175984","DENND2C",1.73991872207773,1.32277755742539,0.992555484068535,4.78336675333741e-37,2.58914884658769e-21,8.96631691242844e-12,"3"
